Time_seconds,OmegaX_[deg/s],OmegaY_[deg/s],OmegaZ_[deg/s],AccX_[m/s/s],AccY_[m/s/s],AccZ_[m/s/s],Temperature_[C]
16.264,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8914309,31.35
16.275,0.0000000,0.0610352,-0.0610352,-0.3688330,-0.1772314,9.8818502,31.35
16.286,0.0610352,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8962212,31.34
16.297,0.0000000,-0.0610352,0.0000000,-0.3544629,-0.1772314,9.8722706,31.34
16.308,0.0000000,-0.0610352,0.0000000,-0.3736230,-0.1676514,9.8818502,31.34
16.319,0.0000000,-0.0610352,-0.0610352,-0.3688330,-0.1772314,9.8914309,31.32
16.330,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8818502,31.33
16.341,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1820215,9.8866405,31.34
16.352,0.0000000,0.0000000,0.0610352,-0.3688330,-0.1724414,9.8962212,31.33
16.363,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8818502,31.34
16.374,0.0610352,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8962212,31.34
16.385,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.9153805,31.34
16.396,0.0000000,-0.0610352,0.0000000,-0.3832031,-0.1628613,9.9058008,31.33
16.407,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1484912,9.8914309,31.32
16.418,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1484912,9.8914309,31.32
16.429,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8914309,31.34
16.440,0.0000000,0.0000000,-0.0610352,-0.3400928,-0.1868115,9.8914309,31.34
16.451,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1820215,9.8914309,31.33
16.462,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8818502,31.34
16.473,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8914309,31.33
16.484,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1628613,9.8674803,31.33
16.495,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1580713,9.8914309,31.32
16.505,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1532813,9.9058008,31.33
16.516,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8866405,31.32
16.527,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1532813,9.8866405,31.31
16.538,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1676514,9.8722706,31.32
16.549,0.0000000,-0.0610352,-0.0610352,-0.3784131,-0.1580713,9.8674803,31.34
16.560,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1628613,9.9010105,31.34
16.571,0.0610352,0.0000000,0.0000000,-0.3640430,-0.1580713,9.8914309,31.34
16.582,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8866405,31.33
16.593,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1676514,9.8722706,31.33
16.604,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8866405,31.32
16.615,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1820215,9.8722706,31.32
16.626,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1916016,9.8674803,31.33
16.637,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1676514,9.9058008,31.34
16.648,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.9010105,31.34
16.659,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1676514,9.9058008,31.34
16.670,0.0000000,0.0000000,0.0000000,-0.3400928,-0.1628613,9.9058008,31.34
16.681,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1628613,9.7381496,31.34
16.692,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1820215,9.8579006,31.34
16.703,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8770609,31.34
16.714,0.0610352,0.0000000,-0.0610352,-0.3305127,-0.1772314,9.8914309,31.34
16.725,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1868115,9.8962212,31.34
16.736,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.9058008,31.34
16.747,0.0610352,0.0000000,0.0000000,-0.3592529,-0.1628613,9.8722706,31.32
16.758,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1676514,9.8531103,31.32
16.769,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1532813,9.9010105,31.33
16.780,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8722706,31.34
16.791,0.0610352,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8579006,31.34
16.802,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1820215,9.8962212,31.33
16.813,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1820215,9.8770609,31.33
16.824,0.0610352,0.0000000,-0.0610352,-0.3496729,-0.1724414,9.8818502,31.33
16.835,0.0610352,0.0000000,-0.0610352,-0.3640430,-0.1724414,9.8914309,31.34
16.846,0.0610352,0.0000000,-0.0610352,-0.3688330,-0.1628613,9.8531103,31.34
16.857,0.0000000,0.0610352,-0.0610352,-0.3592529,-0.1628613,9.8866405,31.34
16.868,0.0610352,0.0610352,-0.0610352,-0.3640430,-0.1580713,9.8818502,31.34
16.879,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1676514,9.8626900,31.34
16.890,0.0000000,0.0000000,-0.0610352,-0.3832031,-0.1437012,9.8962212,31.34
16.901,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1484912,9.9010105,31.34
16.912,0.0000000,-0.0610352,0.0000000,-0.3544629,-0.1580713,9.8674803,31.33
16.923,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8962212,31.33
16.934,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1580713,9.8770609,31.34
16.945,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1724414,9.8770609,31.33
16.956,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.9058008,31.33
16.967,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1772314,9.8722706,31.33
16.978,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1628613,9.8866405,31.32
16.989,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1628613,9.9058008,31.34
17.000,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8962212,31.34
17.011,0.0610352,0.0000000,0.0000000,-0.3736230,-0.1676514,9.8818502,31.33
17.022,0.0000000,0.0610352,0.0000000,-0.3879932,-0.1676514,9.8770609,31.32
17.033,0.0000000,0.0000000,0.0610352,-0.3784131,-0.1628613,9.8914309,31.33
17.044,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1532813,9.8722706,31.35
17.055,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1628613,9.8914309,31.35
17.066,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8770609,31.33
17.077,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8722706,31.33
17.088,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8770609,31.34
17.099,0.0000000,-0.0610352,0.0000000,-0.3496729,-0.1628613,9.8818502,31.34
17.110,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1628613,9.8818502,31.33
17.121,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1484912,9.8914309,31.34
17.132,0.0000000,0.0610352,0.0610352,-0.3544629,-0.1532813,9.9153805,31.34
17.143,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1676514,9.8914309,31.34
17.154,0.0000000,-0.0610352,0.0000000,-0.3879932,-0.1724414,9.9201708,31.33
17.165,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1868115,9.9153805,31.34
17.176,0.0000000,-0.0610352,0.0000000,-0.3688330,-0.1772314,9.8914309,31.34
17.187,0.0000000,-0.0610352,0.0000000,-0.3592529,-0.1772314,9.8962212,31.33
17.198,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1724414,9.8866405,31.33
17.209,0.0000000,0.0610352,-0.0610352,-0.3544629,-0.1437012,9.9105911,31.32
17.220,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1532813,9.9058008,31.32
17.231,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1532813,9.8914309,31.33
17.242,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1628613,9.8722706,31.32
17.253,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1868115,9.8770609,31.32
17.264,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1724414,9.8962212,31.32
17.275,0.0000000,0.0610352,-0.0610352,-0.3879932,-0.1820215,9.8962212,31.32
17.286,0.0000000,0.0610352,-0.0610352,-0.3688330,-0.1820215,9.8866405,31.33
17.297,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1868115,9.9010105,31.34
17.308,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8818502,31.34
17.319,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1628613,9.8914309,31.33
17.330,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1676514,9.8914309,31.34
17.341,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1772314,9.9105911,31.33
17.352,0.0000000,0.0610352,0.0000000,-0.3879932,-0.1532813,9.8962212,31.34
17.363,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.9105911,31.33
17.374,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8866405,31.33
17.385,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8962212,31.32
17.396,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1580713,9.9201708,31.32
17.407,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8770609,31.33
17.418,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8962212,31.34
17.429,-0.0610352,0.0000000,0.0610352,-0.3688330,-0.1532813,9.8722706,31.34
17.440,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.8818502,31.34
17.451,0.0000000,0.0000000,0.0000000,-0.3879932,-0.1676514,9.8818502,31.35
17.462,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1532813,9.8722706,31.36
17.473,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1676514,9.8722706,31.35
17.484,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1580713,9.8914309,31.34
17.495,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1676514,9.8914309,31.35
17.505,0.0000000,0.0610352,-0.0610352,-0.3496729,-0.1724414,9.8962212,31.34
17.516,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1676514,9.9010105,31.32
17.527,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.9058008,31.32
17.538,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1628613,9.8818502,31.33
17.549,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.8914309,31.33
17.560,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1580713,9.8818502,31.33
17.571,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1724414,9.8674803,31.34
17.582,0.0610352,0.0000000,-0.0610352,-0.3640430,-0.1772314,9.8722706,31.35
17.593,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8866405,31.33
17.604,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.9010105,31.32
17.615,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1868115,9.8626900,31.33
17.626,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1676514,9.8818502,31.33
17.637,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1580713,9.8579006,31.32
17.648,0.0000000,0.0610352,0.0000000,-0.3975732,-0.1676514,9.9010105,31.33
17.659,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1916016,9.8914309,31.34
17.670,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1628613,9.8483200,31.36
17.681,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8722706,31.34
17.692,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8722706,31.33
17.703,0.0610352,0.0610352,0.0000000,-0.3784131,-0.1820215,9.8818502,31.33
17.714,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1724414,9.9010105,31.34
17.725,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1628613,9.8962212,31.34
17.736,0.0000000,0.0000000,-0.0610352,-0.3832031,-0.1484912,9.8770609,31.33
17.747,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1676514,9.9010105,31.33
17.758,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1532813,9.8914309,31.32
17.769,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1580713,9.8483200,31.33
17.780,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8674803,31.33
17.791,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1772314,9.9105911,31.34
17.802,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1963916,9.9058008,31.35
17.813,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1868115,9.9201708,31.34
17.824,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1676514,9.8962212,31.33
17.835,0.0610352,0.0000000,0.0000000,-0.3688330,-0.1868115,9.8962212,31.32
17.846,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8914309,31.34
17.857,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1628613,9.8962212,31.33
17.868,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1676514,9.8914309,31.34
17.879,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1724414,9.9105911,31.34
17.890,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8866405,31.32
17.901,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1820215,9.8962212,31.32
17.912,0.0610352,0.0610352,0.0000000,-0.3640430,-0.1628613,9.9105911,31.34
17.923,0.0610352,0.0000000,0.0000000,-0.3640430,-0.1676514,9.9010105,31.34
17.934,0.0610352,-0.0610352,0.0000000,-0.3592529,-0.1772314,9.8914309,31.35
17.945,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1580713,9.8866405,31.34
17.956,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8722706,31.34
17.967,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8866405,31.35
17.978,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.9010105,31.34
17.989,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1772314,9.8818502,31.34
18.000,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1868115,9.9345407,31.35
18.011,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1676514,9.9201708,31.34
18.022,-0.0610352,0.0610352,0.0000000,-0.3688330,-0.1772314,9.9153805,31.33
18.033,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1484912,9.8818502,31.34
18.044,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1676514,9.9105911,31.34
18.055,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.8962212,31.35
18.066,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1580713,9.8866405,31.35
18.077,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1484912,9.8674803,31.34
18.088,0.0610352,0.0000000,0.0000000,-0.3736230,-0.1676514,9.8626900,31.34
18.099,0.0610352,0.0000000,0.0000000,-0.3784131,-0.1772314,9.8818502,31.32
18.110,0.0610352,0.0610352,0.0000000,-0.3736230,-0.1772314,9.9058008,31.32
18.121,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1868115,9.8914309,31.33
18.132,0.0610352,0.0000000,0.0000000,-0.3496729,-0.1676514,9.8770609,31.33
18.143,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1532813,9.8531103,31.34
18.154,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1676514,9.8866405,31.32
18.165,0.0000000,0.0610352,0.0610352,-0.3736230,-0.1724414,9.8866405,31.32
18.176,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1724414,9.9297514,31.33
18.187,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1628613,9.9249611,31.34
18.198,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.8818502,31.35
18.209,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8962212,31.35
18.220,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1676514,9.8866405,31.34
18.231,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1532813,9.8722706,31.34
18.242,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8626900,31.32
18.253,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1628613,9.8866405,31.32
18.264,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1484912,9.8722706,31.34
18.275,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1676514,9.8626900,31.34
18.286,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1868115,9.8579006,31.34
18.297,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.8818502,31.34
18.308,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1820215,9.8579006,31.34
18.319,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1676514,9.8722706,31.34
18.330,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8818502,31.33
18.341,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1772314,9.8818502,31.34
18.352,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1916016,9.9153805,31.34
18.363,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1868115,9.9201708,31.35
18.374,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1916016,9.8962212,31.34
18.385,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1772314,9.8626900,31.34
18.396,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1628613,9.8962212,31.33
18.407,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1628613,9.9010105,31.33
18.418,0.0610352,0.0000000,0.0000000,-0.3592529,-0.1724414,9.8914309,31.32
18.429,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8722706,31.35
18.440,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1676514,9.8722706,31.36
18.451,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1580713,9.8818502,31.35
18.462,0.0000000,0.0000000,0.0610352,-0.3640430,-0.1820215,9.8626900,31.35
18.473,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8722706,31.34
18.484,-0.0610352,0.0000000,0.0000000,-0.3496729,-0.1916016,9.8866405,31.34
18.495,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8674803,31.33
18.505,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.8914309,31.34
18.516,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.9105911,31.34
18.527,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.9105911,31.33
18.538,0.0610352,0.0610352,0.0000000,-0.3688330,-0.1772314,9.8866405,31.33
18.549,0.0000000,0.0610352,-0.0610352,-0.3688330,-0.1724414,9.8722706,31.34
18.560,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1676514,9.8579006,31.32
18.571,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8962212,31.34
18.582,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1820215,9.9105911,31.34
18.593,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1628613,9.8962212,31.32
18.604,0.0000000,-0.0610352,0.0000000,-0.3592529,-0.1676514,9.8626900,31.32
18.615,0.0000000,0.0000000,-0.0610352,-0.3640430,-0.1724414,9.9010105,31.32
18.626,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1628613,9.8674803,31.32
18.637,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1532813,9.9105911,31.34
18.648,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1772314,9.8866405,31.34
18.659,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1437012,9.9105911,31.33
18.670,0.0000000,0.0000000,-0.0610352,-0.3736230,-0.1676514,9.9058008,31.33
18.681,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.9105911,31.34
18.692,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1724414,9.8866405,31.34
18.703,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1868115,9.8770609,31.34
18.714,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1724414,9.8962212,31.33
18.725,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1580713,9.8722706,31.33
18.736,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.8866405,31.33
18.747,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1532813,9.9058008,31.33
18.758,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1772314,9.8866405,31.34
18.769,0.0000000,0.0610352,0.0000000,-0.3832031,-0.1772314,9.8818502,31.34
18.780,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8818502,31.35
18.791,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.9010105,31.34
18.802,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1628613,9.9010105,31.34
18.813,-0.0610352,0.0000000,-0.0610352,-0.3496729,-0.1628613,9.8626900,31.34
18.824,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1580713,9.8866405,31.35
18.835,0.0000000,0.0000000,0.0000000,-0.3448828,-0.1868115,9.8770609,31.34
18.846,0.0000000,0.0000000,-0.0610352,-0.3592529,-0.1724414,9.8722706,31.33
18.857,0.0000000,0.0000000,-0.0610352,-0.3544629,-0.1676514,9.9058008,31.32
18.868,-0.0610352,0.0000000,-0.0610352,-0.3592529,-0.1532813,9.8531103,31.32
18.879,0.0000000,0.0000000,0.0000000,-0.3496729,-0.1484912,9.8770609,31.32
18.890,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1532813,9.8674803,31.31
18.901,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1580713,9.8674803,31.33
18.912,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8962212,31.33
18.923,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.9201708,31.33
18.934,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1676514,9.8914309,31.32
18.945,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1676514,9.8914309,31.32
18.956,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1676514,9.8962212,31.33
18.967,0.0610352,0.0000000,0.0000000,-0.3496729,-0.1820215,9.8962212,31.32
18.978,0.0610352,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8626900,31.33
18.989,0.0000000,0.0000000,-0.0610352,-0.3736230,-0.1628613,9.8914309,31.33
19.000,0.0610352,0.0000000,0.0000000,-0.3640430,-0.1484912,9.9010105,31.33
19.011,0.0000000,0.0000000,-0.0610352,-0.3496729,-0.1580713,9.8818502,31.33
19.022,0.0000000,0.0000000,-0.0610352,-0.3448828,-0.1724414,9.9249611,31.34
19.033,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1628613,9.9105911,31.35
19.044,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1676514,9.9058008,31.34
19.055,0.0000000,0.0000000,-0.0610352,-0.3688330,-0.1580713,9.8818502,31.33
19.066,0.0610352,0.0610352,-0.0610352,-0.3736230,-0.1772314,9.8579006,31.33
19.077,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1628613,9.8818502,31.34
19.088,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1820215,9.9058008,31.33
19.099,0.0000000,0.0000000,-0.0610352,-0.3784131,-0.1676514,9.9105911,31.33
19.110,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1676514,9.9249611,31.32
19.121,0.0610352,0.0000000,0.0000000,-0.3448828,-0.1772314,9.8674803,31.32
19.132,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8435307,31.34
19.143,0.0000000,0.0610352,-0.0610352,-0.3640430,-0.1724414,9.8674803,31.33
19.154,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1628613,9.8866405,31.34
19.165,0.0000000,0.0610352,0.0000000,-0.3688330,-0.1868115,9.9297514,31.34
19.176,0.0000000,0.0610352,0.0610352,-0.3736230,-0.1772314,9.9058008,31.34
19.187,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.9105911,31.33
19.198,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1724414,9.8818502,31.34
19.209,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1628613,9.8722706,31.34
19.220,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1532813,9.9058008,31.34
19.231,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1628613,9.9153805,31.34
19.242,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.8962212,31.34
19.253,0.0000000,0.0000000,0.0000000,-0.3736230,-0.1724414,9.8818502,31.33
19.264,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8818502,31.33
19.275,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1772314,9.8579006,31.34
19.286,-0.0610352,0.0000000,0.0000000,-0.3688330,-0.1628613,9.8722706,31.33
19.297,0.0000000,0.0610352,0.0610352,-0.3592529,-0.1772314,9.8722706,31.33
19.308,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8770609,31.34
19.319,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8770609,31.34
19.330,0.0000000,0.0610352,0.0000000,-0.3592529,-0.1628613,9.8962212,31.34
19.341,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1628613,9.8818502,31.34
19.352,0.0000000,0.0000000,0.0000000,-0.3688330,-0.1772314,9.8866405,31.35
19.363,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1676514,9.8770609,31.34
19.374,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1580713,9.8818502,31.33
19.385,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1628613,9.9058008,31.34
19.396,0.0000000,0.0000000,0.0000000,-0.3544629,-0.1772314,9.8674803,31.34
19.407,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1676514,9.8818502,31.33
19.418,-0.0610352,0.0000000,0.0000000,-0.3496729,-0.1724414,9.9010105,31.33
19.429,-0.0610352,0.0000000,0.0000000,-0.3544629,-0.1580713,9.9010105,31.34
19.440,0.0000000,0.0000000,0.0000000,-0.3640430,-0.1724414,9.8722706,31.33
19.451,0.0000000,0.0000000,0.0000000,-0.3784131,-0.1820215,9.8770609,31.33
19.462,0.0000000,0.0610352,0.0000000,-0.3736230,-0.1868115,9.8914309,31.32
19.473,0.0000000,0.0610352,0.0610352,-0.3688330,-0.1724414,9.8818502,31.32
19.484,0.0000000,0.0000000,0.0000000,-0.3592529,-0.1676514,9.8866405,31.33
19.495,0.0000000,0.0610352,0.0000000,-0.3544629,-0.1916016,9.8770609,31.33
19.505,0.0000000,0.0610352,0.0000000,-0.3640430,-0.1772314,9.8770609,31.34
19.516,0.0610352,0.0610352,0.0000000,-0.3784131,-0.1868115,9.8914309,31.32
19.527,0.0000000,0.0610352,-0.0610352,-0.3688330,-0.1916016,9.8962212,31.33
19.538,0.0000000,0.0610352,0.0000000,-0.3784131,-0.1676514,9.8818502,31.32
19.549,0.0000000,0.0610352,0.0000000,-0.3496729,-0.1724414,9.8626900,31.34
